Pos. [°2?],Intensity [Counts]
18.5219,5289.3599
18.5439,5269.7635
18.5659,5265.2212
18.5879,5260.5531
18.6099,5262.5251
18.6319,5290.2257
18.6539,5325.6864
18.6759,5334.4379
18.6979,5231.6666
18.7199,5262.7658
18.7419,5364.1867
18.7639,5272.7448
18.7859,5310.1673
18.8079,5325.7274
18.8299,5272.5488
18.8519,5269.8031
18.8739,5228.5194
18.8959,5310.2374
18.9179,5251.0255
18.9399,5265.1895
18.9619,5283.6665
18.9839,5303.8989
19.0059,5329.9104
19.0279,5262.0221
19.0499,5274.4396
19.0719,5339.8403
19.0939,5308.342
19.1159,5273.2734
19.1379,5233.5594
19.1599,5227.7125
19.1819,5278.1682
19.2039,5313.8648
19.2259,5399.1417
19.2479,5368.0485
19.2699,5275.0736
19.2919,5244.0088
19.3139,5273.1643
19.3359,5254.8908
19.3579,5363.5636
19.3799,5335.992
19.4019,5247.3214
19.4239,5194.2256
19.4459,5367.8027
19.4679,5278.5863
19.4899,5250.6195
19.5119,5218.171
19.5339,5256.0237
19.5559,5140.4084
19.5779,5265.2706
19.5999,5220.9714
19.6219,5273.1151
19.6439,5239.322
19.6659,5239.8673
19.6879,5260.5015
19.7099,5277.3796
19.7319,5360.0803
19.7539,5325.528
19.7759,5255.5727
19.7979,5214.0324
19.8199,5027.6458
19.8419,5068.6235
19.8639,5231.5007
19.8859,5252.944
19.9079,5149.2986
19.9299,5286.8918
19.9519,5285.2228
19.9739,5371.7314
19.9959,5262.649
20.0179,5252.7521
20.0399,5205.8074
20.0619,5292.6036
20.0839,5205.6285
20.1059,5299.9606
20.1279,5268.0716
20.1499,5170.7317
20.1719,5274.5843
20.1939,5360.3144
20.2159,5193.708
20.2379,5253.3394
20.2599,5322.55
20.2819,5256.233
20.3039,5267.9707
20.3259,5351.812
20.3479,5246.6549
20.3699,5252.6853
20.3919,5274.2997
20.4139,5400.3184
20.4359,5259.4369
20.4579,5222.9943
20.4799,5308.9469
20.5019,5263.0902
20.5239,5151.5767
20.5459,5243.7113
20.5679,5372.9354
20.5899,5301.9568
20.6119,5292.1503
20.6339,5244.7139
20.6559,5264.6903
20.6779,5342.6875
20.6999,5319.2076
20.7219,5225.9136
20.7439,5275.8112
20.7659,5270.7148
20.7879,5279.5364
20.8099,5230.7609
20.8319,5168.0511
20.8539,5189.4386
20.8759,5242.7597
20.8979,5291.6854
20.9199,5373.0941
20.9419,5377.9733
20.9639,5282.8735
20.9859,5183.1208
21.0079,5307.3411
21.0299,5283.7608
21.0519,5312.9201
21.0739,5330.9793
21.0959,5349.3452
21.1179,5292.2968
21.1399,5377.2967
21.1619,5476.5655
21.1839,5510.4445
21.2059,5448.4246
21.2279,5475.5296
21.2499,5524.123
21.2719,5421.3774
21.2939,5331.5751
21.3159,5345.4509
21.3379,5369.1652
21.3599,5306.5353
21.3819,5298.6627
21.4039,5250.1371
21.4259,5414.1999
21.4479,5298.6271
21.4699,5284.9381
21.4919,5336.975
21.5139,5268.6597
21.5359,5346.4559
21.5579,5284.1621
21.5799,5313.9081
21.6019,5290.1947
21.6239,5344.1785
21.6459,5294.0422
21.6679,5235.4276
21.6899,5272.5574
21.7119,5184.9102
21.7339,5296.2125
21.7559,5366.0746
21.7779,5290.9958
21.7999,5166.1995
21.8219,5377.6401
21.8439,5348.9995
21.8659,5340.7552
21.8879,5362.9322
21.9099,5419.5792
21.9319,5421.0204
21.9539,5272.8367
21.9759,5249.3055
21.9979,5349.8763
22.0199,5403.8503
22.0419,5282.6283
22.0639,5293.5781
22.0859,5277.8338
22.1079,5264.1386
22.1299,5298.3778
22.1519,5366.714
22.1739,5220.6049
22.1959,5316.186
22.2179,5332.0174
22.2399,5254.3901
22.2619,5350.6165
22.2839,5354.2582
22.3059,5378.169
22.3279,5334.6977
22.3499,5365.7926
22.3719,5430.6299
22.3939,5458.2654
22.4159,5424.9159
22.4379,5330.7795
22.4599,5295.3572
22.4819,5409.0276
22.5039,5437.2984
22.5259,5477.7582
22.5479,5435.2529
22.5699,5445.8017
22.5919,5482.8671
22.6139,5445.0148
22.6359,5423.725
22.6579,5384.4543
22.6799,5438.1275
22.7019,5502.1013
22.7239,5550.6255
22.7459,5602.5546
22.7679,5543.0667
22.7899,5520.4956
22.8119,5549.3717
22.8339,5570.8132
22.8559,5604.5974
22.8779,5674.1653
22.8999,5772.1354
22.9219,5715.575
22.9439,5733.1461
22.9659,5789.301
22.9879,5783.7477
23.0099,5797.0443
23.0319,5760.9837
23.0539,5800.6874
23.0759,5854.4042
23.0979,5834.1297
23.1199,5985.9634
23.1419,5895.2357
23.1639,5922.3325
23.1859,5795.2829
23.2079,5881.5961
23.2299,5885.4247
23.2519,5892.6534
23.2739,5862.8544
23.2959,5810.2831
23.3179,5905.5901
23.3399,5744.4786
23.3619,5846.5017
23.3839,5893.0045
23.4059,5902.709
23.4279,5836.638
23.4499,5713.4511
23.4719,5814.966
23.4939,5746.9972
23.5159,5825.2538
23.5379,5869.4039
23.5599,5755.5685
23.5819,5849.8143
23.6039,5937.6324
23.6259,5761.0563
23.6479,5920.4941
23.6699,5922.2222
23.6919,5903.8255
23.7139,5906.982
23.7359,5777.0858
23.7579,5910.8014
23.7799,5913.9646
23.8019,5909
23.8239,5920.0404
23.8459,5979.4514
23.8679,6024.909
23.8899,6011.4878
23.9119,6092.1978
23.9339,6128.9153
23.9559,6079.7553
23.9779,6138.4513
23.9999,6157.1157
24.0219,6229.6186
24.0439,6313.0504
24.0659,6453.2646
24.0879,6660.6035
24.1099,7008.1182
24.1319,7170.7678
24.1539,7518.9143
24.1759,8010.7618
24.1979,8474.0795
24.2199,8917.0891
24.2419,9132.7965
24.2639,9111.5888
24.2859,8890.8293
24.3079,8404.9223
24.3299,7697.4834
24.3519,7067.4761
24.3739,6640.2206
24.3959,6264.7993
24.4179,6089.9488
24.4399,6132.9648
24.4619,6120.5337
24.4839,6106.6894
24.5059,6050.634
24.5279,6031.5611
24.5499,6001.7383
24.5719,6000.9028
24.5939,6013.9626
24.6159,6001.6037
24.6379,6005.1711
24.6599,5957.8558
24.6819,5891.4099
24.7039,5932.6137
24.7259,6013.2823
24.7479,5922.5735
24.7699,5915.4603
24.7919,6006.7475
24.8139,6009.9921
24.8359,6014.9632
24.8579,6048.4435
24.8799,5903.5115
24.9019,6001.8971
24.9239,5915.2446
24.9459,5907.5998
24.9679,6067.549
24.9899,5851.913
25.0119,5952.6257
25.0339,6071.1742
25.0559,6115.9907
25.0779,5898.2582
25.0999,5858.4395
25.1219,5899.4268
25.1439,5958.1422
25.1659,5898.5574
25.1879,5826.8971
25.2099,5933.778
25.2319,5846.4925
25.2539,5894.8034
25.2759,5944.6374
25.2979,5782.9587
25.3199,5785.1836
25.3419,5898.0488
25.3639,5692.4293
25.3859,5778.6139
25.4079,5936.4356
25.4299,5695.1833
25.4519,5910.3471
25.4739,5942.9687
25.4959,6029.4173
25.5179,5955.2329
25.5399,5896.7665
25.5619,5934.7257
25.5839,5964.5717
25.6059,5981.5706
25.6279,6069.8211
25.6499,5880.6096
25.6719,5865.112
25.6939,5836.4365
25.7159,5807.816
25.7379,5794.186
25.7599,5801.2829
25.7819,5659.1336
25.8039,5622.8408
25.8259,5692.5694
25.8479,5705.8145
25.8699,5626.9478
25.8919,5628.071
25.9139,5711.8624
25.9359,5768.0528
25.9579,5762.5926
25.9799,5681.4435
26.0019,5652.7058
26.0239,5584.4587
26.0459,5590.1564
26.0679,5627.7385
26.0899,5547.4067
26.1119,5448.771
26.1339,5497.4347
26.1559,5554.0001
26.1779,5532.697
26.1999,5531.3601
26.2219,5441.7075
26.2439,5395.8424
26.2659,5475.8968
26.2879,5514.2287
26.3099,5535.2744
26.3319,5571.3098
26.3539,5516.0617
26.3759,5427.1336
26.3979,5477.3188
26.4199,5503.8126
26.4419,5506.8761
26.4639,5490.1494
26.4859,5403.0352
26.5079,5332.4704
26.5299,5295.0226
26.5519,5349.4692
26.5739,5411.4101
26.5959,5431.7124
26.6179,5331.6546
26.6399,5285.1327
26.6619,5305.2636
26.6839,5332.6697
26.7059,5314.5889
26.7279,5286.0521
26.7499,5305.1239
26.7719,5299.8702
26.7939,5281.7276
26.8159,5338.9426
26.8379,5303.0677
26.8599,5324.6928
26.8819,5286.3421
26.9039,5411.4236
26.9259,5336.4924
26.9479,5283.8185
26.9699,5323.0099
26.9919,5251.5033
27.0139,5130.4983
27.0359,5128
27.0579,5180.8505
27.0799,5146.5535
27.1019,5355.4981
27.1239,5129.2662
27.1459,5023.6816
27.1679,5118.134
27.1899,5027.302
27.2119,5108.7816
27.2339,5050.8868
27.2559,5025.2452
27.2779,5160.4275
27.2999,5062.965
27.3219,5027.8543
27.3439,4968.7079
27.3659,4985.6896
27.3879,5124.5192
27.4099,5132.1651
27.4319,5117.3582
27.4539,5162.0171
27.4759,4923.2347
27.4979,4987.9971
27.5199,4985.732
27.5419,4914.7696
27.5639,4808.9936
27.5859,4822.832
27.6079,4890.9633
27.6299,4944.3235
27.6519,4915.4502
27.6739,4864.3098
27.6959,4859.9812
27.7179,4811.23
27.7399,4814.1816
27.7619,4884.6569
27.7839,4939.7533
27.8059,4921.693
27.8279,4910.3429
27.8499,5021.5881
27.8719,5102.8247
27.8939,5090.7126
27.9159,5039.4317
27.9379,5045.6017
27.9599,5003.5279
27.9819,4964.117
28.0039,4959.2596
28.0259,4897.0863
28.0479,4870.9657
28.0699,4851.8701
28.0919,4826.3978
28.1139,4886.8271
28.1359,4945.6107
28.1579,4879.8336
28.1799,4742.691
28.2019,4790.6758
28.2239,4933.8184
28.2459,5040.7563
28.2679,4926.8521
28.2899,5050.0566
28.3119,5029.3212
28.3339,5226.5671
28.3559,5384.7032
28.3779,5327.1876
28.3999,5305.0295
28.4219,5136.9524
28.4439,4926.2326
28.4659,4757.6722
28.4879,4749.0856
28.5099,4681.637
28.5319,4623.6282
28.5539,4536.0657
28.5759,4508.2197
28.5979,4392.7755
28.6199,4559.9626
28.6419,4474.8886
28.6639,4491.6402
28.6859,4459.3746
28.7079,4499.5109
28.7299,4546.1505
28.7519,4609.8222
28.7739,4525.4
28.7959,4485.9277
28.8179,4542.2587
28.8399,4793.8771
28.8619,4470.0267
28.8839,4556.4337
28.9059,4574.1819
28.9279,4582.894
28.9499,4654.8543
28.9719,4587.7034
28.9939,4537.7874
29.0159,4445.3037
29.0379,4410.8104
29.0599,4486.652
29.0819,4507.3371
29.1039,4432.7621
29.1259,4459.4158
29.1479,4397.8044
29.1699,4428.9067
29.1919,4448.3066
29.2139,4402.9697
29.2359,4487.8035
29.2579,4501.0735
29.2799,4394.2827
29.3019,4368.3902
29.3239,4359.2039
29.3459,4491.0491
29.3679,4450.9614
29.3899,4394.0326
29.4119,4397.6876
29.4339,4313.4492
29.4559,4294.2759
29.4779,4368.2391
29.4999,4442.679
29.5219,4409.628
29.5439,4366.0681
29.5659,4362.3713
29.5879,4287.2877
29.6099,4294.226
29.6319,4289.6353
29.6539,4341.0797
29.6759,4320.6089
29.6979,4320.3227
29.7199,4277.7341
29.7419,4172.9656
29.7639,4270.6312
29.7859,4312.0853
29.8079,4295.9593
29.8299,4282.0018
29.8519,4224.2742
29.8739,4188.6843
29.8959,4115.2835
29.9179,4031.4777
29.9399,4063.5641
29.9619,4110.3953
29.9839,4097.4793
30.0059,4032.9723
30.0279,4078.9447
30.0499,4047.4216
30.0719,3981.673
30.0939,4026.5085
30.1159,3985.0352
30.1379,4054.3828
30.1599,4075.5236
30.1819,4089.4809
30.2039,4069.3455
30.2259,3941.0537
30.2479,4021.5623
30.2699,4002.699
30.2919,4011.0787
30.3139,4063.7346
30.3359,4082.353
30.3579,4092.4759
30.3799,4126.6756
30.4019,4172.1201
30.4239,4211.6097
30.4459,4167.5751
30.4679,4134.7285
30.4899,4296.9198
30.5119,4257.7831
30.5339,4270.0807
30.5559,4372.5705
30.5779,4375.059
30.5999,4277.7033
30.6219,4458.1007
30.6439,4564.7336
30.6659,4800.1635
30.6879,4915.7021
30.7099,5163.2928
30.7319,5492.9767
30.7539,5868.3302
30.7759,6213.1903
30.7979,6267.4255
30.8199,6606.6983
30.8419,7138.2876
30.8639,7790.3941
30.8859,8424.303
30.9079,9451.7949
30.9299,10825.6388
30.9519,12623.1181
30.9739,15062.421
30.9959,17117.271
31.0179,17873.2952
31.0399,16898.7559
31.0619,15163.8225
31.0839,12976.4141
31.1059,10246.8882
31.1279,7932.3295
31.1499,6388.6622
31.1719,5426.9544
31.1939,4872.5655
31.2159,4589.7689
31.2379,4567.1268
31.2599,4474.0463
31.2819,4353.3678
31.3039,4374.0177
31.3259,4314.8649
31.3479,4181.9586
31.3699,4139.3923
31.3919,4128.2989
31.4139,4084.869
31.4359,4144.9136
31.4579,4228.4668
31.4799,4113.2864
31.5019,4110.5135
31.5239,4175.9843
31.5459,4144.1178
31.5679,4161.5017
31.5899,4192.7079
31.6119,4141.4645
31.6339,4109.0767
31.6559,4006.9116
31.6779,3937.6805
31.6999,3985.2037
31.7219,4021.706
31.7439,3914.0527
31.7659,3903.7141
31.7879,3888.5116
31.8099,3917.9982
31.8319,4055.0461
31.8539,4123.7179
31.8759,4206.133
31.8979,4210.6813
31.9199,4266.7042
31.9419,4380.1733
31.9639,4309.9569
31.9859,4417.3407
32.0079,4412.2181
32.0299,4278.9613
32.0519,4280.1422
32.0739,4184.1816
32.0959,4023.1147
32.1179,4012.1102
32.1399,4017.6863
32.1619,3866.5837
32.1839,3906.0813
32.2059,3899.2792
32.2279,3958.571
32.2499,3861.9683
32.2719,3882.1751
32.2939,4005.7968
32.3159,4039.4789
32.3379,4022.878
32.3599,4163.0475
32.3819,4047.6605
32.4039,4242.1416
32.4259,4538.8022
32.4479,4474.0731
32.4699,4608.9637
32.4919,4639.6148
32.5139,4567.0161
32.5359,4719.5999
32.5579,4546.9437
32.5799,4462.267
32.6019,4455.8847
32.6239,4353.5349
32.6459,4195.0621
32.6679,4222.08
32.6899,4010.4869
32.7119,4071.7241
32.7339,4023.2999
32.7559,3988.9052
32.7779,3854.998
32.7999,3864.9332
32.8219,3862.339
32.8439,3793.0808
32.8659,3824.103
32.8879,3758.3894
32.9099,3732.6852
32.9319,3697.1397
32.9539,3726.1268
32.9759,3722.2739
32.9979,3716.5839
33.0199,3720.5121
33.0419,3795.0993
33.0639,3744.1074
33.0859,3670.7699
33.1079,3616.6993
33.1299,3537.1888
33.1519,3560.6535
33.1739,3647.5519
33.1959,3698.8779
33.2179,3543.9521
33.2399,3459.7427
33.2619,3503.339
33.2839,3481.7744
33.3059,3554.9324
33.3279,3543.1187
33.3499,3459.7521
33.3719,3423.4616
33.3939,3429.2066
33.4159,3460.9012
33.4379,3468.59
33.4599,3393.421
33.4819,3437.6464
33.5039,3476.7654
33.5259,3483.7002
33.5479,3464.3612
33.5699,3444
33.5919,3452.5069
33.6139,3432.9999
33.6359,3382.9782
33.6579,3403.7101
33.6799,3419.5929
33.7019,3364.5967
33.7239,3474.0624
33.7459,3460.8051
33.7679,3439
33.7899,3448.18
33.8119,3357.7254
33.8339,3450.2265
33.8559,3389.7849
33.8779,3367.8142
33.8999,3329.1567
33.9219,3395.6482
33.9439,3408.2979
33.9659,3436.4898
33.9879,3368.3238
34.0099,3429.0326
34.0319,3339.8783
34.0539,3407.4742
34.0759,3501.0047
34.0979,3441.4679
34.1199,3413.2659
34.1419,3253.327
34.1639,3331.7333
34.1859,3385.2843
34.2079,3489.8469
34.2299,3490.6816
34.2519,3553.1618
34.2739,3554.6191
34.2959,3404.0893
34.3179,3328.8792
34.3399,3374
34.3619,3386.8539
34.3839,3505.176
34.4059,3321.5873
34.4279,3415.1648
34.4499,3456.7029
34.4719,3387.2256
34.4939,3370.2084
34.5159,3361.3937
34.5379,3353.9973
34.5599,3404.2141
34.5819,3352.4279
34.6039,3406.0338
34.6259,3382.7416
34.6479,3428.1895
34.6699,3372.1862
34.6919,3459.2506
34.7139,3400.5948
34.7359,3378.1092
34.7579,3376.9911
34.7799,3358.68
34.8019,3358.463
34.8239,3314.6076
34.8459,3324.9816
34.8679,3388.1239
34.8899,3379.1387
34.9119,3426.8454
34.9339,3514.9736
34.9559,3515.431
34.9779,3459.5643
34.9999,3455.6963
35.0219,3468.4148
35.0439,3486.9717
35.0659,3645.8236
