Pos. [°2?],Intensity [Counts]
21.4919,2163.0487
21.5139,2196.6372
21.5359,2165.0825
21.5579,2219.7326
21.5799,2147.5795
21.6019,2148.7345
21.6239,2180.9455
21.6459,2182
21.6679,2119.4645
21.6899,2094.8508
21.7119,2264.4531
21.7339,2122.5105
21.7559,2238.2925
21.7779,2244.6214
21.7999,2237.2035
21.8219,2224.1907
21.8439,2203.3638
21.8659,2210.7169
21.8879,2244.3864
21.9099,2259.6018
21.9319,2279.7904
21.9539,2222.4308
21.9759,2277.2708
21.9979,2235.3009
22.0199,2253.1928
22.0419,2288.2331
22.0639,2296.8731
22.0859,2259.763
22.1079,2232.3771
22.1299,2226.7581
22.1519,2235
22.1739,2233.6234
22.1959,2248.6948
22.2179,2292.3009
22.2399,2264.4586
22.2619,2245.5547
22.2839,2317.4607
22.3059,2356.6608
22.3279,2402.7906
22.3499,2414.702
22.3719,2406.4018
22.3939,2464.3363
22.4159,2484.3579
22.4379,2479.4631
22.4599,2489.0531
22.4819,2489.4464
22.5039,2497.5006
22.5259,2584.8055
22.5479,2659.0438
22.5699,2638.7442
22.5919,2640.1461
22.6139,2682.2537
22.6359,2692.8009
22.6579,2787.0445
22.6799,2875.3924
22.7019,2933.9057
22.7239,3045.1551
22.7459,3079.3687
22.7679,3104.8595
22.7899,3222.9206
22.8119,3255.3613
22.8339,3294.4564
22.8559,3419.8262
22.8779,3560.9343
22.8999,3761.932
22.9219,3909.1742
22.9439,4079.5741
22.9659,4162.8408
22.9879,4372.3146
23.0099,4663.5177
23.0319,4852.2008
23.0539,4862.9232
23.0759,5053.7098
23.0979,5252.4782
23.1199,5252.2197
23.1419,5127.1099
23.1639,5041.3539
23.1859,5044.9735
23.2079,4996.82
23.2299,4934.3519
23.2519,4709.2371
23.2739,4652.3038
23.2959,4636.3697
23.3179,4506.0617
23.3399,4548.6781
23.3619,4520.1337
23.3839,4446.6503
23.4059,4318.693
23.4279,4395.9765
23.4499,4357.4837
23.4719,4314.0488
23.4939,4411.875
23.5159,4324.2477
23.5379,4291.7118
23.5599,4212.6113
23.5819,4320.3097
23.6039,4321.288
23.6259,4275
23.6479,4279.1505
23.6699,4311.9999
23.6919,4287.3021
23.7139,4366.9613
23.7359,4193.9869
23.7579,4264.4425
23.7799,4248.7033
23.8019,4140.882
23.8239,4168.0547
23.8459,4207.7434
23.8679,4210.0954
23.8899,4188.8974
23.9119,4047.1136
23.9339,4072.9312
23.9559,4131.7443
23.9779,4273.1502
23.9999,4244.0726
24.0219,4367.4601
24.0439,4401.7289
24.0659,4546.1998
24.0879,4698.0018
24.1099,4999.9625
24.1319,5502.9973
24.1539,6125.734
24.1759,7199.6704
24.1979,8641.2032
24.2199,10270.3534
24.2419,11497.582
24.2639,11562.265
24.2859,10364.6939
24.3079,8438.4939
24.3299,6801.4117
24.3519,5559.5409
24.3739,4913.1678
24.3959,4832.9179
24.4179,4833.8908
24.4399,4729.8139
24.4619,4576.926
24.4839,4492.5353
24.5059,4340.5984
24.5279,4141.8498
24.5499,3921.5168
24.5719,3801.4734
24.5939,3818.1122
24.6159,3690.8044
24.6379,3685.2745
24.6599,3767.181
24.6819,3679.7598
24.7039,3621.8009
24.7259,3663.1683
24.7479,3535.0449
24.7699,3507.9293
24.7919,3552.4701
24.8139,3434.2072
24.8359,3417.6889
24.8579,3468.6156
24.8799,3543.1825
24.9019,3416.9053
24.9239,3511.6842
24.9459,3442.2967
24.9679,3497.1019
24.9899,3448.3568
25.0119,3348.3307
25.0339,3398.6137
25.0559,3384.0929
25.0779,3500.3994
25.0999,3382.0455
25.1219,3372.6893
25.1439,3358.0462
25.1659,3355.1062
25.1879,3337.7345
25.2099,3270.9389
25.2319,3323.1078
25.2539,3235.3499
25.2759,3202.9164
25.2979,3193.5369
25.3199,3216.3317
25.3419,3144.3778
25.3639,3279.8053
25.3859,3290.4867
25.4079,3256.5895
25.4299,3258.1358
25.4519,3308.6783
25.4739,3254.8242
25.4959,3367.143
25.5179,3347.6334
25.5399,3461.9631
25.5619,3688.6373
25.5839,3783.6826
25.6059,3898.1124
25.6279,4015.1679
25.6499,3910.6538
25.6719,3822.6764
25.6939,3552.6665
25.7159,3415.1471
25.7379,3245.9458
25.7599,3201.5089
25.7819,3173.0735
25.8039,3108.3241
25.8259,3132.9055
25.8479,3078.1135
25.8699,3119.1153
25.8919,3206.2595
25.9139,3214.8704
25.9359,3263.5869
25.9579,3172.9467
25.9799,3078.4812
26.0019,3066.2194
26.0239,3114.9676
26.0459,3069.9359
26.0679,3011.0168
26.0899,3035.8939
26.1119,3012.0647
26.1339,3037.2549
26.1559,3102
26.1779,3048.9182
26.1999,3025.4096
26.2219,3063.9381
26.2439,2990.2893
26.2659,2954.302
26.2879,3013.1137
26.3099,2982.4285
26.3319,2920.8701
26.3539,2882.0176
26.3759,2928.4225
26.3979,2939.5919
26.4199,2939.2449
26.4419,2964.8142
26.4639,2888.6463
26.4859,2891.4839
26.5079,2813.7711
26.5299,2811.4101
26.5519,2890.748
26.5739,2933.3383
26.5959,3016.0739
26.6179,2972.2535
26.6399,3064.0199
26.6619,3084.6942
26.6839,2987.9865
26.7059,3074.5971
26.7279,3032.1562
26.7499,3081.0532
