Pos. [°2?],Intensity [Counts]
10.0894,1786.0807
10.1004,1712.2152
10.1114,1865.8035
10.1224,1734.1055
10.1334,1799.3452
10.1444,1825.4455
10.1554,1822.0433
10.1664,1829.8465
10.1774,1728.0375
10.1884,1871.8632
10.1994,1793.9558
10.2104,1840.1135
10.2214,1790.4052
10.2324,1852.2389
10.2434,1811.7759
10.2544,1867.908
10.2654,1835.5959
10.2764,1858.1931
10.2874,1766.4671
10.2984,1792.6577
10.3094,1754.5143
10.3204,1792.1985
10.3314,1742.6903
10.3424,1775.7645
10.3534,1789.7375
10.3644,1787.0044
10.3754,1798.2301
10.3864,1810.7635
10.3974,1784.1562
10.4084,1703.5029
10.4194,1678.7661
10.4304,1701.4335
10.4414,1651.295
10.4524,1646.5315
10.4634,1664
10.4744,1685.0369
10.4854,1652.64
10.4964,1623.2081
10.5074,1696.3599
10.5184,1702.3126
10.5294,1672.1062
10.5404,1670.0963
10.5514,1646.3667
10.5624,1628.7846
10.5734,1652.0247
10.5844,1663.2305
10.5954,1609.4778
10.6064,1632.3118
10.6174,1681.4838
10.6284,1700.708
10.6394,1678.1307
10.6504,1637.7463
10.6614,1632.7817
10.6724,1648.0059
10.6834,1647.1003
10.6944,1650.6033
10.7054,1623.7757
10.7164,1561.8062
10.7274,1634.1329
10.7384,1629.5014
10.7494,1630.2567
10.7604,1597.7801
10.7714,1614.6815
10.7824,1565.3327
10.7934,1564.8909
10.8044,1620.8614
10.8154,1619.1071
10.8264,1612.7389
10.8374,1581.4483
10.8484,1643.5345
10.8594,1641.174
10.8704,1637.9405
10.8814,1577.3696
10.8924,1585.5679
10.9034,1665.2479
10.9144,1627.4149
10.9254,1656.0797
10.9364,1626.8023
10.9474,1625.3707
10.9584,1640.1829
10.9694,1596.1651
10.9804,1621.0635
10.9914,1645.236
11.0024,1644.1932
11.0134,1696.1338
11.0244,1593.3804
11.0354,1635.6785
11.0464,1642.9086
11.0574,1684.8762
11.0684,1566.7381
11.0794,1644.0265
11.0904,1599.559
11.1014,1587.7395
11.1124,1607.9146
11.1234,1686.1504
11.1344,1670.5963
11.1454,1623.6215
11.1564,1642.7685
11.1674,1666.4424
11.1784,1606.9002
11.1894,1578.1209
11.2004,1569.5094
11.2114,1599.9126
11.2224,1670.3008
11.2334,1617.8427
11.2444,1627.494
11.2554,1592.6756
11.2664,1617.8422
11.2774,1622.3421
11.2884,1597.4824
11.2994,1613.8829
11.3104,1576.7911
11.3214,1585.6459
11.3324,1564.2597
11.3434,1606.3166
11.3544,1577.727
11.3654,1518.3412
11.3764,1542.3305
11.3874,1583.5369
11.3984,1592.3422
11.4094,1602.412
11.4204,1609.5355
11.4314,1646.2242
11.4424,1662.2631
11.4534,1606.9496
11.4644,1564.212
11.4754,1587.4739
11.4864,1576.5797
11.4974,1549.5967
11.5084,1498.998
11.5194,1552.4072
11.5304,1601.3722
11.5414,1578.5614
11.5524,1585.7567
11.5634,1611.6244
11.5744,1602.7812
11.5854,1622.3511
11.5964,1573.4797
11.6074,1545.9597
11.6184,1577.3408
11.6294,1587.7276
11.6404,1565.6002
11.6514,1577.7877
11.6624,1580.5772
11.6734,1599.9873
11.6844,1581.6991
11.6954,1581.0689
11.7064,1583.1111
11.7174,1574.6549
11.7284,1595.8978
11.7394,1604
11.7504,1637.9411
11.7614,1628.408
11.7724,1641.3073
11.7834,1578.9143
11.7944,1591.7193
11.8054,1532.2054
11.8164,1579.0045
11.8274,1588.2851
11.8384,1608.8732
11.8494,1615.528
11.8604,1559.6592
11.8714,1522.176
11.8824,1570.4573
11.8934,1523.7856
11.9044,1581.3251
11.9154,1492.2919
11.9264,1634.1748
11.9374,1534.1041
11.9484,1579.6461
11.9594,1569.1967
11.9704,1608.3977
11.9814,1572.525
11.9924,1525.1284
12.0034,1550.8378
12.0144,1547.6018
12.0254,1550.3384
12.0364,1644.7256
12.0474,1610.761
12.0584,1596.3028
12.0694,1576.6923
12.0804,1624.23
12.0914,1567.3935
12.1024,1643.612
12.1134,1600.4248
12.1244,1639.3605
12.1354,1735.537
12.1464,1782.1164
12.1574,1695.7384
12.1684,1687.7616
12.1794,1651.1443
12.1904,1556.3624
12.2014,1609.4465
12.2124,1639.5928
12.2234,1596.999
12.2344,1587.4537
12.2454,1551
12.2564,1567.502
12.2674,1590.9242
12.2784,1557.3775
12.2894,1540.3304
12.3004,1538.2295
12.3114,1511.9558
12.3224,1540.1367
12.3334,1562.3825
12.3444,1543.5043
12.3554,1517.0266
12.3664,1521.5403
12.3774,1554.5104
12.3884,1594.9056
12.3994,1568.2064
12.4104,1543.0885
12.4214,1554.2537
12.4324,1565.3343
12.4434,1550.8997
12.4544,1506.5412
12.4654,1515.3669
12.4764,1578.034
12.4874,1540.5623
12.4984,1531.2164
12.5094,1534.1769
12.5204,1535.267
12.5314,1508.8652
12.5424,1508.3776
12.5534,1528.6982
12.5644,1569.4081
12.5754,1518.0647
12.5864,1524.6864
12.5974,1509.8524
12.6084,1487.7787
12.6194,1515.18
12.6304,1516.9439
12.6414,1474.8849
12.6524,1577.5504
12.6634,1500.7667
12.6744,1542.7376
12.6854,1594.2774
12.6964,1579.6327
12.7074,1550.6194
12.7184,1570.737
12.7294,1514.4296
12.7404,1471.6519
12.7514,1534.6304
12.7624,1497.8918
12.7734,1638.3985
12.7844,1519.4752
12.7954,1527.7808
12.8064,1509.9734
12.8174,1488.764
12.8284,1558.2656
12.8394,1514.5427
12.8504,1545.9694
12.8614,1484.9844
12.8724,1559.4955
12.8834,1502.4573
12.8944,1538.411
12.9054,1508.9912
12.9164,1524.3712
12.9274,1530.9037
12.9384,1551.2965
12.9494,1548.111
12.9604,1495.9404
12.9714,1467.0561
12.9824,1518.0674
12.9934,1547.0698
13.0044,1521.5222
13.0154,1531.9173
13.0264,1477.9549
13.0374,1525.4276
13.0484,1463.069
13.0594,1530.7021
13.0704,1528.0737
13.0814,1510.9312
13.0924,1507.709
13.1034,1529.4426
13.1144,1536.7476
13.1254,1480.5419
13.1364,1514.5207
13.1474,1531.9706
13.1584,1540.2821
13.1694,1515.8584
13.1804,1525.2921
13.1914,1528.1612
13.2024,1514.5089
13.2134,1521.0707
13.2244,1509.5011
13.2354,1525.5103
13.2464,1500.1406
13.2574,1476.2527
13.2684,1493.7287
13.2794,1496.4512
13.2904,1470.8113
13.3014,1508.2213
13.3124,1521.6322
13.3234,1500.4198
13.3344,1492.0826
13.3454,1484.6961
13.3564,1543.0764
13.3674,1542.1208
13.3784,1577.6271
13.3894,1552.0529
13.4004,1517.9912
13.4114,1541.8014
13.4224,1542.9641
13.4334,1467.9408
13.4444,1503.7273
13.4554,1533.5585
13.4664,1520.3569
13.4774,1488.6577
13.4884,1495.5477
13.4994,1455.8317
13.5104,1497.0365
13.5214,1575.7691
13.5324,1556.1105
13.5434,1499.0599
13.5544,1570.2219
13.5654,1509.8612
13.5764,1593.7097
13.5874,1593.2802
13.5984,1565.4203
13.6094,1577.9715
13.6204,1479.4177
13.6314,1500.5458
13.6424,1486.5201
13.6534,1498.3638
13.6644,1521.8408
13.6754,1460.3598
13.6864,1539.1152
13.6974,1445.575
13.7084,1535.9195
13.7194,1532.2281
13.7304,1607.7509
13.7414,1518.3578
13.7524,1516.6071
13.7634,1470.9499
13.7744,1516.3294
13.7854,1527.357
13.7964,1552.1459
13.8074,1496.4004
13.8184,1594.6716
13.8294,1584.3922
13.8404,1527.7214
13.8514,1576.0284
13.8624,1521.7257
13.8734,1542.9507
13.8844,1487.5197
13.8954,1515.1947
13.9064,1540.0217
13.9174,1571.9419
13.9284,1556.3468
13.9394,1609.7519
13.9504,1497.3472
13.9614,1523.4513
13.9724,1549.8595
13.9834,1597.7452
13.9944,1554.1151
14.0054,1574.7543
14.0164,1618.6067
14.0274,1612.1091
14.0384,1566.7983
14.0494,1512.062
14.0604,1550.7834
14.0714,1570.1424
14.0824,1522.3797
14.0934,1569.9558
14.1044,1579.9833
14.1154,1569.4464
14.1264,1582.6078
14.1374,1602.4218
14.1484,1579.1224
14.1594,1527.6547
14.1704,1537.0174
14.1814,1630.9677
14.1924,1609.4998
14.2034,1570.6146
14.2144,1646.4092
14.2254,1664.0087
14.2364,1623.6234
14.2474,1639.0729
14.2584,1690.8349
14.2694,1638.573
14.2804,1629.6781
14.2914,1663.885
14.3024,1625.8878
14.3134,1604.176
14.3244,1673.9869
14.3354,1737.3914
14.3464,1701.9384
14.3574,1691.6874
14.3684,1696.6067
14.3794,1635.7393
14.3904,1715.5799
14.4014,1733.994
14.4124,1721.5251
14.4234,1615.3803
14.4344,1626.6835
14.4454,1686.1791
14.4564,1648.1208
14.4674,1655.182
14.4784,1662.4587
14.4894,1659.6726
14.5004,1654.7792
14.5114,1629.1632
14.5224,1643.2434
14.5334,1631.0226
14.5444,1668.3059
14.5554,1613.23
14.5664,1663.9097
14.5774,1683.883
14.5884,1594.5219
14.5994,1665.3817
14.6104,1669
14.6214,1643.5368
14.6324,1512.103
14.6434,1570.7718
14.6544,1514.5577
14.6654,1607.1464
14.6764,1543.3471
14.6874,1523.5397
14.6984,1438.8996
14.7094,1376.8754
14.7204,1506.1799
14.7314,1505.4434
14.7424,1481.0526
14.7534,1459.2772
14.7644,1414.8088
14.7754,1428.4228
14.7864,1441.8363
14.7974,1441.352
14.8084,1442.0585
14.8194,1438.2006
14.8304,1439.6386
14.8414,1443.8014
14.8524,1445.2507
14.8634,1421.2585
14.8744,1398.6687
14.8854,1415.5841
14.8964,1428.1273
14.9074,1404.3421
14.9184,1404.0754
14.9294,1414.8276
14.9404,1325.0959
14.9514,1340.9055
14.9624,1341.0999
14.9734,1380.9627
14.9844,1384.8407
14.9954,1369.0413
15.0064,1352.2187
15.0174,1348.593
15.0284,1368.5507
15.0394,1363.5899
15.0504,1353.0089
15.0614,1380.1299
15.0724,1405.1824
15.0834,1400.6283
15.0944,1407.8383
15.1054,1420.6775
15.1164,1405.5457
15.1274,1365.226
15.1384,1373.2071
15.1494,1418.5104
15.1604,1378.0731
15.1714,1341.7817
15.1824,1356.3363
15.1934,1355.7227
15.2044,1329.8151
15.2154,1318.6431
15.2264,1366.8413
15.2374,1386.6588
15.2484,1424.7966
15.2594,1430.8476
15.2704,1451.772
15.2814,1383.4334
15.2924,1359.2911
15.3034,1399.0699
15.3144,1412.7537
15.3254,1360.9133
15.3364,1309.1995
15.3474,1434.9768
15.3584,1446.1115
15.3694,1391.0913
15.3804,1364.2787
15.3914,1337.4877
15.4024,1394.3453
15.4134,1373.8849
15.4244,1392.6682
15.4354,1332.8887
15.4464,1354.739
15.4574,1372.6156
15.4684,1418.4367
15.4794,1354.46
15.4904,1362.3545
15.5014,1359.1495
15.5124,1338.5265
15.5234,1363.6677
15.5344,1330.0166
15.5454,1341.8348
15.5564,1329.2287
15.5674,1381.1466
15.5784,1432.9865
15.5894,1337.4386
15.6004,1373.3884
15.6114,1355.652
15.6224,1372.9442
15.6334,1271.6608
15.6444,1282.5089
15.6554,1317.4198
15.6664,1296.0852
15.6774,1346.0266
15.6884,1362.8579
15.6994,1361.6676
15.7104,1335.646
15.7214,1332.2538
15.7324,1385.1389
15.7434,1460.7343
15.7544,1386.4559
15.7654,1418.8003
15.7764,1378.239
15.7874,1374.583
15.7984,1366.5597
15.8094,1382.5041
15.8204,1315.2499
15.8314,1360.3726
15.8424,1338.4085
15.8534,1317.0167
15.8644,1339.3006
15.8754,1375.876
15.8864,1379.8188
15.8974,1399.4266
15.9084,1353.913
15.9194,1341.117
15.9304,1301.4807
15.9414,1311.1565
15.9524,1325.2078
15.9634,1331.8016
15.9744,1348.6724
15.9854,1300.938
15.9964,1286.3269
16.0074,1281.528
16.0184,1313.3384
16.0294,1337.7896
16.0404,1359.7258
16.0514,1351.4493
16.0624,1330.2316
16.0734,1311.5486
16.0844,1363.8626
16.0954,1320.6949
16.1064,1332.9486
16.1174,1391.4337
16.1284,1370.1754
16.1394,1415.8232
16.1504,1398.5411
16.1614,1366.4985
16.1724,1396.1948
16.1834,1401.3038
16.1944,1358.9404
16.2054,1356.239
16.2164,1343.2458
16.2274,1343.4169
16.2384,1364.6534
16.2494,1333.2723
16.2604,1344.268
16.2714,1316.0796
16.2824,1341.5768
16.2934,1357.3235
16.3044,1352.1209
16.3154,1256.8051
16.3264,1337.6379
16.3374,1337.4454
16.3484,1395.0881
16.3594,1316.2368
16.3704,1304.3318
16.3814,1263.3254
16.3924,1304.1196
16.4034,1291.4424
16.4144,1293.9484
16.4254,1347.7346
16.4364,1279.0959
16.4474,1292.2557
16.4584,1305.1598
16.4694,1310.531
16.4804,1321.4346
16.4914,1316.3364
16.5024,1369.4025
16.5134,1301.4227
16.5244,1262.2853
16.5354,1305.82
16.5464,1299.8663
16.5574,1309.1621
16.5684,1266.2613
16.5794,1351.4896
16.5904,1330.9493
16.6014,1317.767
16.6124,1312.0225
16.6234,1302.5263
16.6344,1362.5366
16.6454,1265.2863
16.6564,1311.5959
16.6674,1326.3008
16.6784,1283.8887
16.6894,1254.2362
16.7004,1295.7417
16.7114,1288.961
16.7224,1350.8253
16.7334,1319.3541
16.7444,1341.4237
16.7554,1299.9046
16.7664,1288.5133
16.7774,1298.7188
16.7884,1303.4007
16.7994,1319.2803
16.8104,1335.8967
16.8214,1278.6802
16.8324,1242.7907
16.8434,1280.7729
16.8544,1301.5542
16.8654,1293.7432
16.8764,1291.947
16.8874,1345.5881
16.8984,1363.146
16.9094,1348.4975
16.9204,1298.6935
16.9314,1325.2126
16.9424,1318.4418
16.9534,1303.3275
16.9644,1337.531
16.9754,1321.7855
16.9864,1338.5842
16.9974,1348.2182
17.0084,1310.9674
17.0194,1319.0345
17.0304,1362.1992
17.0414,1307.2947
17.0524,1358.4811
17.0634,1306.5041
17.0744,1289.447
17.0854,1324.1043
17.0964,1388.3733
17.1074,1366.8721
17.1184,1393.2405
17.1294,1370.6046
17.1404,1319.7118
17.1514,1322.707
17.1624,1311.2654
17.1734,1321.294
17.1844,1328.2158
17.1954,1371.773
17.2064,1375.529
17.2174,1254.4343
17.2284,1328.1256
17.2394,1291.0549
17.2504,1260.3264
17.2614,1262.646
17.2724,1291.2449
17.2834,1240.5417
17.2944,1306.5916
17.3054,1288.4542
17.3164,1348.4303
17.3274,1316.8819
17.3384,1277.0305
17.3494,1277.0726
17.3604,1213.6197
17.3714,1322.3942
17.3824,1274.0983
17.3934,1266.6757
17.4044,1331.4404
17.4154,1291.1513
17.4264,1261.6564
17.4374,1290.9517
17.4484,1255.8154
17.4594,1332.2211
17.4704,1275.5354
17.4814,1267.1249
17.4924,1262.438
17.5034,1257.0059
17.5144,1253.2641
17.5254,1282.6549
17.5364,1283.4391
17.5474,1283.3371
17.5584,1245.4028
17.5694,1257.8375
17.5804,1205.2785
17.5914,1284.5753
17.6024,1264.459
17.6134,1208.0954
17.6244,1245.0975
17.6354,1295.2478
17.6464,1292.2649
17.6574,1257.4513
17.6684,1228.409
17.6794,1231.1536
17.6904,1258.3347
17.7014,1242.1042
17.7124,1241.1017
17.7234,1247.1358
17.7344,1249.557
17.7454,1223.3097
17.7564,1231.186
17.7674,1261.9243
17.7784,1289.2754
17.7894,1317.826
17.8004,1318.5595
17.8114,1292.4247
17.8224,1299.9101
17.8334,1296.8347
17.8444,1251.549
17.8554,1274.2834
17.8664,1228.9535
17.8774,1224.4604
17.8884,1238.1445
17.8994,1230.6421
17.9104,1229.0369
17.9214,1240.6667
17.9324,1278.2322
17.9434,1254.2899
17.9544,1312.279
17.9654,1312.5033
17.9764,1234.4688
17.9874,1266.2716
17.9984,1216.751
18.0094,1224.5999
18.0204,1254.2095
18.0314,1217.3627
18.0424,1239.6786
18.0534,1243.9292
18.0644,1236.3884
18.0754,1282.8084
18.0864,1280.9365
18.0974,1310.9431
18.1084,1258.2093
18.1194,1228.6902
18.1304,1285.4131
18.1414,1231.7756
18.1524,1253.7434
18.1634,1274.7414
18.1744,1239.9242
18.1854,1283.1978
18.1964,1213.902
18.2074,1275.1191
18.2184,1184.1355
18.2294,1271.0216
18.2404,1273.4853
18.2514,1292.1238
18.2624,1242.0015
18.2734,1259.3608
18.2844,1221.9028
18.2954,1270.1396
18.3064,1253.0994
18.3174,1275.342
18.3284,1228.5292
18.3394,1286.477
18.3504,1301.845
18.3614,1249.3931
18.3724,1196.7533
18.3834,1227.2539
18.3944,1286.0989
18.4054,1282.4599
18.4164,1219.8232
18.4274,1276.9282
18.4384,1270.9591
18.4494,1232.4778
18.4604,1218.9426
18.4714,1242.221
18.4824,1214.2318
18.4934,1286.3884
18.5044,1269.7314
18.5154,1238.6519
18.5264,1231.377
18.5374,1238.3325
18.5484,1274.0442
18.5594,1274.2912
18.5704,1289.7058
18.5814,1238.6636
18.5924,1248.5661
18.6034,1262.5623
18.6144,1232.6151
18.6254,1229.6676
18.6364,1212.7409
18.6474,1218.0797
18.6584,1250.5478
18.6694,1228.7785
18.6804,1203.5606
18.6914,1265.2175
18.7024,1249.5273
18.7134,1277.4694
18.7244,1301.3455
18.7354,1305.2676
18.7464,1266.6192
18.7574,1235.0158
18.7684,1220.316
18.7794,1251.6521
18.7904,1256.6818
18.8014,1210.8524
18.8124,1207.5694
18.8234,1221.0708
18.8344,1215.7581
18.8454,1218.9912
18.8564,1236.2282
18.8674,1223.9075
18.8784,1242.0237
18.8894,1265.2174
18.9004,1235.7742
18.9114,1242.7759
18.9224,1249.5703
18.9334,1222.0894
18.9444,1224.7168
18.9554,1250.0168
18.9664,1250.8284
18.9774,1232.2212
18.9884,1229
18.9994,1229.8712
19.0104,1206.1459
19.0214,1260.3296
19.0324,1244.2984
19.0434,1265.0089
19.0544,1197.0514
19.0654,1195.7798
19.0764,1181.6416
19.0874,1181.9695
19.0984,1287.0539
19.1094,1260.171
19.1204,1279.8593
19.1314,1258.4484
19.1424,1280.2653
19.1534,1223.7068
19.1644,1176.5002
19.1754,1235.118
19.1864,1227.3276
19.1974,1275.1514
19.2084,1254.2772
19.2194,1230.4149
